qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Trumpet 1,F Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
276.25,80.0725,92,1.25,C6,r,C5,r,E5,r,C4,C4,C4,C3,C5,C4,C3,E5,E4,C4,C3,C2
276.5,80.1449,92,1.5,C6,r,C5,r,E5,r,C4,C4,C4,C3,C5,C4,C3,E5,E4,C4,B2,B1
276.75,80.2174,92,1.75,C6,r,C5,r,E5,r,C4,C4,C4,C3,C5,C4,C3,E5,E4,C4,B2,B1
277.0,80.2899,92,2.0,E6,r,E5,r,E5,E5,E4,E4,C4,C3,C5,C4,r,E6,E4,C4,C3,C2
277.5,80.4348,92,2.5,E6,r,E5,r,E5,E5,E4,E4,C4,C3,C5,C4,r,E6,E4,C4,B2,B1
278.0,80.5797,92,3.0,E6,r,E5,r,E5,E5,E4,E4,C4,C3,C5,C4,r,E6,E4,C4,A2,A1
278.5,80.7246,92,3.5,C6,r,C5,r,C5,C5,C4,C4,C4,C3,C5,C4,r,C6,E4,C4,G2,G1
279.0,80.8696,93,1.0,B5,r,B4,r,B4,G4,B3,G3,G4,G4,G5,G5,r,B5,B3,G3,G2,G1
279.5,81.0145,93,1.5,B5,r,B4,r,B4,G4,B3,G3,G4,G4,G5,G5,r,F6,B4,G3,D3,D2
280.0,81.1594,93,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,B4,G3,G3,G2
280.5,81.3043,93,2.5,B5,r,B4,B4,G5,G4,B3,G3,G4,G4,r,r,r,B5,B4,G3,G3,G2
281.0,81.4493,93,3.0,G6,r,G5,C5,G5,G4,C4,A3,G4,G4,r,r,r,G5,C5,A3,A3,A2
281.5,81.5942,93,3.5,F6,r,F5,D5,F5,F4,D4,B3,G4,G4,r,r,r,F5,D5,B3,B3,B2
282.0,81.7391,94,1.0,E6,r,E5,E5,E5,E4,E4,C4,C4,C3,C5,C4,C3,E5,E5,C4,C4,C3
282.5,81.8841,94,1.5,E6,r,E5,E5,E5,E4,E4,C4,C4,C3,C5,C4,C3,E6,E6,C3,C3,C2
283.0,82.029,94,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,E3,E3,E2
283.5,82.1739,94,2.5,G6,r,G5,E5,C5,E4,E4,C4,C4,C3,r,r,r,G5,G5,G3,G3,G2
284.0,82.3188,94,3.0,E6,r,E5,E5,C5,E4,E4,C4,C4,C3,r,r,r,E5,E5,C4,C4,C3
284.5,82.4638,94,3.5,C6,r,C5,C5,C5,E4,C4,C3,C4,C3,r,r,r,C5,C5,E4,E4,E3
285.0,82.6087,95,1.0,B5,r,B4,G4,B4,F4,B3,G3,G4,G4,G5,G5,r,B4,B4,G3,G2,G1
285.5,82.7536,95,1.5,B5,r,B4,G4,B4,F4,B3,G3,G4,G4,G5,G5,r,F5,F5,G3,D3,D2
286.0,82.8986,95,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,G3,G3,G2
286.5,83.0435,95,2.5,B5,B5,B4,B4,G5,G4,B3,G3,G4,G4,r,r,r,B4,B4,G3,G3,G2
287.0,83.1884,95,3.0,G6,C6,G5,C5,G5,G4,C4,A3,G4,G4,r,r,r,G4,G4,A3,A3,A2
287.5,83.3333,95,3.5,F6,D6,F5,D5,F5,F4,D4,B3,G4,G4,r,r,r,F4,F4,B3,B3,B2
288.0,83.4783,96,1.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E4,E4,C4,C4,C3
288.5,83.6232,96,1.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G3,G3,G4,G4,G3
289.0,83.7681,96,2.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C4,C4,E4,E4,E3
289.5,83.913,96,2.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E4,E4,C5,C4,C3
290.0,84.058,96,3.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
290.5,84.2029,96,3.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C4,C4,E5,E4,E3
291.0,84.3478,97,1.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E4,E4,C5,C4,C3
291.5,84.4928,97,1.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
292.0,84.6377,97,2.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E2
292.5,84.7826,97,2.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E4,E4,C5,C4,C3
293.0,84.9275,97,3.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
293.5,85.0725,97,3.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E2
294.0,85.2174,98,1.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E5,E5,C4,C3,C2
294.5,85.3623,98,1.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G4,G4,G4,G3,G2
295.0,85.5072,98,2.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E2
295.5,85.6522,98,2.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E5,E5,C4,C3,C2
296.0,85.7971,98,3.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G5,G5,G3,G2,G1
296.5,85.942,98,3.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C5,C5,E4,E3,E3
297.0,86.087,99,1.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E5,E5,C4,C3,C3
297.5,86.2319,99,1.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G5,G5,G3,G2,G2
298.0,86.3768,99,2.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C6,C6,E3,E2,E2
298.5,86.5217,99,2.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,C5,C5,C4,C3,C3
299.0,86.6667,99,3.0,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,E5,E5,G3,G2,G2
299.5,86.8116,99,3.5,E6,E6,C6,E5,E5,C5,E4,C4,G4,C4,C5,C4,C3,G5,G5,E3,E2,E2
300.0,86.9565,100,1.0,C6,C6,C6,C5,C5,C5,C4,C3,C4,C3,C5,C4,C3,C6,C6,C4,C2,C2
301.5,87.3913,100,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
302.0,87.5362,100,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C3,C2,C2
302.5,87.6812,100,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
303.0,87.8261,101,1.0,C6,C6,C6,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C5,C5,C3,C2,C2
304.5,88.2609,101,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
305.0,88.4058,101,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C3,C2,C2
305.5,88.5507,101,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
306.0,88.6957,102,1.0,C6,C6,C6,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C5,C5,C3,C2,C2
307.5,89.1304,102,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
308.0,89.2754,102,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C3,C2,C2
308.5,89.4203,102,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,C4,C3,C3
309.0,89.5652,103,1.0,C6,C6,C6,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C5,C5,C3,C2,C2
310.5,90.0,103,2.5,E6,r,B-5,G5,G5,B-4,B-3,G3,C4,C3,C5,C4,C3,C6,C6,C4,C3,C3
311.0,90.1449,103,3.0,E6,r,B-5,G5,G5,B-4,B-3,G3,C4,C3,C5,C4,C3,C5,C5,C3,C2,C2
311.5,90.2899,103,3.5,E6,r,B-5,G5,G5,B-4,B-3,G3,C4,C3,C5,C4,C3,C6,C6,C4,C3,C3
312.0,90.4348,1,1.0,F6,C6,A5,F5,F5,A4,C4,A3,C4,C3,C5,C4,F2,C6,C6,F3,F2,F1
313.0,90.7246,1,2.0,F6,C6,A5,F5,F5,A4,C4,A3,C4,C3,C5,C4,r,A5,A5,F3,F2,F1
313.5,90.8696,1,2.5,F6,C6,A5,F5,F5,A4,C4,A3,C4,C3,C5,C4,r,B-5,B-5,F3,F2,F1
314.0,91.0145,1,3.0,F6,C6,A5,F5,F5,A4,C4,A3,C4,C3,C5,C4,r,C6,C6,F3,F2,F1
314.5,91.1594,1,3.5,F6,C6,A5,F5,F5,A4,C4,A3,C4,C3,C5,C4,r,A5,A5,F3,F2,F1
315.0,91.3043,2,1.0,F6,C6,A5,F5,F5,A4,C4,A3,C4,C3,C5,C4,r,F5,F5,F3,F2,F1
317.0,91.8841,2,3.0,C6,C6,A5,A4,C5,A4,A3,F3,C4,C3,C5,C4,F2,C5,C5,A3,F2,F1
317.5,92.029,2,3.5,F6,C6,A5,F5,F5,A4,A3,F3,C4,C3,C5,C4,F2,F5,F5,A3,F2,F1
318.0,92.1739,3,1.0,F6,C6,B-5,F5,F5,B-4,B-3,G3,C4,C3,C5,C4,C3,F5,F5,B-3,G2,G1
318.5,92.3188,3,1.5,E6,C6,B-5,E5,E5,B-4,B-3,G3,C4,C3,C5,C4,C3,E5,E5,B-4,G2,G1
319.0,92.4638,3,2.0,E6,C6,B-5,E5,C5,E4,B-3,G3,C4,C3,C5,C4,C3,E5,E4,B-3,G2,G1
319.5,92.6087,3,2.5,F6,C6,F5,F5,D5,F4,A3,F3,C4,C3,C5,C4,C3,F5,F4,A3,F2,F2
320.0,92.7536,3,3.0,G6,C6,G5,G5,E5,G4,G3,E3,C4,C3,C5,C4,C3,G5,G4,G3,E2,E2
320.5,92.8986,3,3.5,F6,C6,A5,F5,F5,A4,F3,D3,C4,C3,C5,C4,C3,A5,A4,F3,D2,D2
321.0,93.0435,4,1.0,E6,C6,B-5,G5,G5,B-4,E3,C3,C4,C3,C5,C4,C3,B-5,B-4,E3,C2,C2
324.0,93.913,5,1.0,r,r,r,r,B-4,E4,G3,C3,r,r,r,r,r,r,r,r,r,r
325.0,94.2029,5,2.0,r,r,r,r,G4,E4,G3,C3,r,r,r,r,r,r,r,r,r,r
325.5,94.3478,5,2.5,r,r,r,r,A4,E4,G3,C3,r,r,r,r,r,r,r,r,r,r
326.0,94.4928,5,3.0,r,r,r,r,B-4,E4,G3,C3,r,r,r,r,r,r,r,r,r,r
326.5,94.6377,5,3.5,r,r,r,r,B4,E4,G3,C3,r,r,r,r,r,r,r,r,r,r
327.0,94.7826,6,1.0,r,r,E5,r,C5,E4,G3,C3,G4,C4,r,r,r,r,r,r,r,r
329.0,95.3623,6,3.0,r,r,E5,r,B-4,E4,G3,C3,G4,C4,r,r,r,r,r,r,r,r
330.0,95.6522,7,1.0,r,r,F5,r,A4,F4,A3,F3,A4,F4,r,r,r,r,r,r,r,r
330.5,95.7971,7,1.5,r,r,F5,r,C5,F4,A3,F3,A4,F4,r,r,r,r,r,r,r,r
331.0,95.942,7,2.0,r,r,F5,C5,F4,C4,F3,A2,F4,A3,r,r,r,r,r,r,r,r
332.0,96.2319,7,3.0,r,r,G5,E5,G4,E4,G3,C3,G4,C4,r,r,r,r,r,r,r,r
333.0,96.5217,8,1.0,r,r,G5,E5,G4,E4,G3,C3,G4,C4,r,r,r,r,r,r,r,r
334.0,96.8116,8,2.0,E6,r,G5,E5,G4,E4,G3,C3,G4,C4,r,r,r,r,r,r,r,r
335.0,97.1014,8,3.0,F6,r,A5,F5,A4,F4,A3,F3,A4,F4,r,r,r,r,r,r,r,r
336.0,97.3913,9,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,C4,C3,C2
337.0,97.6812,9,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,C4,C3,C2
337.5,97.8261,9,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,C4,C3,C2
338.0,97.971,9,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,C4,C3,C2
338.5,98.1159,9,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,D3,D3,D2
338.75,98.1884,9,3.75,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,D3,D3,D2
339.0,98.2609,10,1.0,G6,C6,B-5,G5,C6,C5,G3,G3,C4,C3,C5,C4,C3,C6,C5,E-3,E-3,E-2
339.25,98.3333,10,1.25,G6,C6,B-5,G5,C6,C5,G3,G3,C4,C3,C5,C4,C3,C6,C5,E-3,E-3,E-2
339.5,98.4058,10,1.5,G6,C6,B-5,G5,C6,C5,G3,G3,C4,C3,C5,C4,C3,C6,C5,E3,E3,E2
339.75,98.4783,10,1.75,G6,C6,B-5,G5,C6,C5,G3,G3,C4,C3,C5,C4,C3,C6,C5,E3,E3,E2
340.0,98.5507,10,2.0,G6,C6,B-5,G5,C6,C5,A3,A3,C4,C3,C5,C4,r,C6,C5,F3,F3,F2
340.25,98.6232,10,2.25,G6,C6,B-5,G5,C6,C5,A3,A3,C4,C3,C5,C4,r,C6,C5,F3,F3,F2
340.5,98.6957,10,2.5,G6,C6,B-5,G5,C6,C5,B-3,B-3,C4,C3,C5,C4,r,C6,C5,G3,G3,G2
340.75,98.7681,10,2.75,G6,C6,B-5,G5,C6,C5,B-3,B-3,C4,C3,C5,C4,r,C6,C5,G3,G3,G2
341.0,98.8406,10,3.0,G6,C6,B-5,G5,B-5,B-4,C4,C4,C4,C3,C5,C4,r,B-5,B-4,A3,A3,A2
341.25,98.913,10,3.25,G6,C6,B-5,G5,B-5,B-4,C4,C4,C4,C3,C5,C4,r,B-5,B-4,A3,A3,A2
341.5,98.9855,10,3.5,G6,C6,B-5,G5,B-5,B-4,D4,D4,C4,C3,C5,C4,r,B-5,B-4,B-3,B-3,B-2
341.75,99.058,10,3.75,G6,C6,B-5,G5,B-5,B-4,D4,D4,C4,C3,C5,C4,r,B-5,B-4,B-3,B-3,B-2
342.0,99.1304,11,1.0,F6,C6,A5,F5,A5,A4,A3,F3,C4,C3,C5,C4,C3,A5,A4,C4,C4,C3
342.25,99.2029,11,1.25,F6,C6,A5,F5,A5,A4,A3,F3,C4,C3,C5,C4,C3,C6,C5,F4,C4,C3
343.0,99.4203,11,2.0,F6,C6,A5,F5,F5,A4,A3,F3,F4,A3,C5,C4,C3,F5,F4,A3,C3,C2
344.0,99.7101,11,3.0,G6,C6,B-5,G5,G5,B-4,B-3,G3,G4,C4,C5,C4,C3,A5,A4,B-3,C3,C2
344.25,99.7826,11,3.25,G6,C6,B-5,G5,G5,B-4,B-3,G3,G4,C4,C5,C4,C3,G5,G4,B-3,C3,C2
345.0,100.0,12,1.0,F6,C6,A5,F5,F5,A4,A3,F3,F4,A3,F4,F4,F2,F5,F4,A3,F3,F2
345.25,100.0725,12,1.25,F6,C6,A5,F5,F5,A4,A3,F3,F4,A3,F4,F4,F2,F5,F4,A3,F3,F2
345.5,100.1449,12,1.5,F6,C6,A5,F5,F5,A4,A3,F3,F4,A3,F4,F4,F2,F5,A4,C4,F3,F2
345.75,100.2174,12,1.75,F6,C6,A5,F5,F5,A4,A3,F3,F4,A3,F4,F4,F2,F5,A4,C4,F3,F2
346.0,100.2899,12,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,A3,F3,F2
346.25,100.3623,12,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,A3,F3,F2
346.5,100.4348,12,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,A4,C4,F3,F2
346.75,100.5072,12,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,A4,C4,F3,F2
347.0,100.5797,12,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,A3,F3,F2
347.25,100.6522,12,3.25,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,A3,F3,F2
347.5,100.7246,12,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,A4,C4,F3,F2
347.75,100.7971,12,3.75,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,A4,C4,F3,F2
348.0,100.8696,13,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F4,A3,F3,F2
348.5,101.0145,13,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,C4,F3,F2
349.0,101.1594,13,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F4,A3,F3,F2
349.5,101.3043,13,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,C4,F3,F2
350.0,101.4493,13,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F4,A3,F3,F2
350.5,101.5942,13,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,C4,F3,F2
350.75,101.6667,13,3.75,F6,C6,A5,F5,C5,A4,A3,F3,F4,F3,F5,F4,F2,F5,A4,C4,F3,F2
351.0,101.7391,14,1.0,F6,D6,B-5,F5,D5,B-4,D4,D3,F4,F3,F5,F4,F2,F5,F4,B-3,D3,D2
351.5,101.8841,14,1.5,F6,D6,B-5,F5,D5,B-4,D4,D3,F4,F3,F5,F4,F2,F5,B-4,D4,D3,D2
352.0,102.029,14,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,B-3,D3,D2
352.5,102.1739,14,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,D4,D3,D2
353.0,102.3188,14,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,B-3,D3,D2
353.5,102.4638,14,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,D4,D3,D2
354.0,102.6087,15,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F4,B-3,D3,D2
354.5,102.7536,15,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,D4,D3,D2
355.0,102.8986,15,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F4,B-3,D3,D2
355.5,103.0435,15,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,D4,D3,D2
356.0,103.1884,15,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F4,B-3,D3,D2
356.5,103.3333,15,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,D4,D3,D2
356.75,103.4058,15,3.75,F6,D6,B-5,F5,D5,B-4,D4,D3,F4,F3,F5,F4,F2,F5,B-4,D4,D3,D2
357.0,103.4783,16,1.0,F6,D6,G5,F5,D5,G4,B-3,B-2,G4,F4,F5,F4,F2,F5,F4,G3,B-2,B-1
357.5,103.6232,16,1.5,F6,D6,G5,F5,D5,G4,B-3,B-2,G4,F4,F5,F4,F2,F5,G4,D4,B-2,B-1
358.0,103.7681,16,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,G3,B-2,B-1
358.5,103.913,16,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G4,D4,B-2,B-1
359.0,104.058,16,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,G3,B-2,B-1
359.5,104.2029,16,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G4,D4,B-2,B-1
360.0,104.3478,17,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,F4,G3,B-2,B-1
360.5,104.4928,17,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,G4,D4,B-2,B-1
361.0,104.6377,17,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,F4,G3,B-2,B-1
361.5,104.7826,17,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,G4,D4,B-2,B-1
362.0,104.9275,17,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,F4,G3,B-2,B-1
362.5,105.0725,17,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,G4,D4,B-2,B-1
362.75,105.1449,17,3.75,F6,D6,G5,F5,D5,G4,B-3,B-2,G4,F4,F5,F4,F2,F5,G4,D4,B-2,B-1
363.0,105.2174,18,1.0,E6,C6,G5,E5,B-4,G4,B-3,G3,G4,C4,C5,C4,C3,E5,G4,E4,C3,C2
363.5,105.3623,18,1.5,E6,C6,G5,E5,B-4,G4,B-3,G3,G4,C4,C5,C4,C3,E5,C5,C4,C3,C2
364.0,105.5072,18,2.0,E6,C6,G5,E5,B-4,G4,B-3,G3,G4,C4,C5,C4,r,E5,E4,G3,C3,C2
364.5,105.6522,18,2.5,E6,C6,G5,E5,B-4,G4,B-3,G3,G4,C4,C5,C4,r,E5,G4,C4,C3,C2
365.0,105.7971,18,3.0,E6,C6,G5,E5,B-4,G4,B-3,G3,G4,C4,C5,C4,C3,C6,C5,G3,C3,C2
365.5,105.942,18,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E3,r,r
366.0,106.087,19,1.0,E6,C6,G5,E5,B-4,G4,B-3,G3,G4,C4,C5,C4,C3,C5,E4,B-3,C3,C2
366.5,106.2319,19,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G3,r,r
367.0,106.3768,19,2.0,E6,C6,B-5,G5,B-4,G4,B-3,G3,G4,C4,C5,C4,C3,B-5,C4,E3,C3,C2
367.5,106.5217,19,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,G3,r,r
368.0,106.6667,19,3.0,E6,C6,G5,E5,G4,E4,G3,E3,G4,C4,C5,C4,C3,G5,G4,B-3,C3,C2
368.5,106.8116,19,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,G3,r,r
369.0,106.9565,20,1.0,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,F2,F5,F4,A3,F3,F2
369.5,107.1014,20,1.5,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,F2,F5,A4,C4,F3,F2
370.0,107.2464,20,2.0,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,F2,F5,F4,A3,F3,F2
370.5,107.3913,20,2.5,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,F2,F5,A4,C4,F3,F2
371.0,107.5362,20,3.0,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,F2,F5,F4,A3,F3,F2
371.5,107.6812,20,3.5,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,F2,F5,A4,C4,F3,F2
372.0,107.8261,21,1.0,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,F2,A5,F4,A3,F3,F2
372.5,107.971,21,1.5,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,F2,A5,A4,C4,F3,F2
373.0,108.1159,21,2.0,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,r,A5,F4,A3,F3,F2
373.5,108.2609,21,2.5,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,r,A5,A4,C4,F3,F2
374.0,108.4058,21,3.0,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,r,A5,F4,A3,F3,F2
374.5,108.5507,21,3.5,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,r,A5,A4,C4,F3,F2
374.75,108.6232,21,3.75,F6,C6,A5,F5,A4,F4,A3,F3,F4,F3,F5,F4,F2,F5,A4,C4,F3,F2
375.0,108.6957,22,1.0,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,F2,F5,F4,B-3,D3,D2
375.5,108.8406,22,1.5,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,F2,F5,B-4,D4,D3,D2
376.0,108.9855,22,2.0,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,F2,F5,F4,B-3,D3,D2
376.5,109.1304,22,2.5,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,F2,F5,B-4,D4,D3,D2
377.0,109.2754,22,3.0,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,F2,F5,F4,B-3,D3,D2
377.5,109.4203,22,3.5,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,F2,F5,B-4,D4,D3,D2
378.0,109.5652,23,1.0,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,F2,B-5,F4,B-3,D3,D2
378.5,109.7101,23,1.5,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,F2,B-5,B-4,D4,D3,D2
379.0,109.8551,23,2.0,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,r,B-5,F4,B-3,D3,D2
379.5,110.0,23,2.5,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,r,B-5,B-4,D4,D3,D2
380.0,110.1449,23,3.0,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,r,B-5,F4,B-3,D3,D2
380.5,110.2899,23,3.5,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,r,B-5,B-4,D4,D3,D2
380.75,110.3623,23,3.75,F6,D6,B-5,F5,B-4,F4,B-3,D3,F4,F3,F5,F4,F2,D5,B-4,D4,D3,D2
381.0,110.4348,24,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
381.5,110.5797,24,1.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
382.0,110.7246,24,2.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
382.5,110.8696,24,2.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
383.0,111.0145,24,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
383.5,111.1594,24,3.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
384.0,111.3043,25,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,D4,G#3,F2,F1
384.5,111.4493,25,1.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,B-4,D4,F2,F1
385.0,111.5942,25,2.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,D4,G#3,F2,F1
385.5,111.7391,25,2.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,B-4,D4,F2,F1
386.0,111.8841,25,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,D4,G#3,F2,F1
