score_qstamp,qstamp,measure,beat,831994_tstamp,718692_tstamp
620.3333,620.3333,157,2.3333,451.3914,425.8481
620.5,620.5,157,2.5,451.4175,425.8987
620.6667,620.6667,157,2.6667,451.487,425.967
621.0,621.0,157,3.0,451.6259,426.1059
622.0,622.0,157,4.0,452.2425,426.4625
622.3333,622.3333,157,4.3333,452.3814,426.6014
622.5,622.5,157,4.5,452.4509,426.6709
622.6667,622.6667,157,4.6667,452.5203,426.7403
623.0,623.0,158,1.0,452.6592,426.8792
624.0,624.0,158,2.0,453.0959,427.2759
624.3333,624.3333,158,2.3333,453.2347,427.3547
624.5,624.5,158,2.5,453.3042,427.4042
624.6667,624.6667,158,2.6667,453.3736,427.4736
625.0,625.0,158,3.0,453.4725,427.6125
626.0,626.0,158,4.0,453.8892,427.9692
626.3333,626.3333,158,4.3333,454.0281,428.1081
626.5,626.5,158,4.5,454.0975,428.1775
626.6667,626.6667,158,4.6667,454.167,428.247
627.0,627.0,159,1.0,454.3459,428.3859
627.3333,627.3333,159,1.3333,454.5094,428.5247
627.6667,627.6667,159,1.6667,454.6836,428.6636
628.0,628.0,159,2.0,454.8225,428.8025
628.3333,628.3333,159,2.3333,454.9614,428.9414
628.5,628.5,159,2.5,455.0309,429.0109
628.6667,628.6667,159,2.6667,455.1003,429.0803
629.0,629.0,159,3.0,455.2392,429.2192
629.3333,629.3333,159,3.3333,455.4381,429.3581
629.6667,629.6667,159,3.6667,455.577,429.497
630.0,630.0,159,4.0,455.7159,429.6359
630.3333,630.3333,159,4.3333,455.8547,429.7637
630.5,630.5,159,4.5,455.9242,429.7842
630.6667,630.6667,159,4.6667,455.9936,429.8179
631.0,631.0,160,1.0,456.1325,429.9525
631.3333,631.3333,160,1.3333,456.2714,430.0914
631.6667,631.6667,160,1.6667,456.4903,430.2303
632.0,632.0,160,2.0,456.6292,430.3292
632.3333,632.3333,160,2.3333,456.7681,430.4681
632.5,632.5,160,2.5,456.8375,430.5375
632.6667,632.6667,160,2.6667,456.907,430.607
633.0,633.0,160,3.0,457.0459,430.7259
633.3333,633.3333,160,3.3333,457.2647,430.8847
633.6667,633.6667,160,3.6667,457.4036,431.0236
634.0,634.0,160,4.0,457.5425,431.1625
634.3333,634.3333,160,4.3333,457.6814,431.2814
634.5,634.5,160,4.5,457.7509,431.3509
634.6667,634.6667,160,4.6667,457.8203,431.4203
635.0,635.0,161,1.0,457.9592,431.5592
636.0,636.0,161,2.0,458.3759,431.9759
636.3333,636.3333,161,2.3333,458.5147,432.1147
636.5,636.5,161,2.5,458.5842,432.1842
636.6667,636.6667,161,2.6667,458.6536,432.2536
637.0,637.0,161,3.0,458.7925,432.2988
638.0,638.0,161,4.0,459.2092,432.6692
638.3333,638.3333,161,4.3333,459.3481,432.8081
638.5,638.5,161,4.5,459.4175,432.8775
638.6667,638.6667,161,4.6667,459.487,432.8968
639.0,639.0,162,1.0,459.6259,433.0259
640.0,640.0,162,2.0,460.1825,433.4425
640.3333,640.3333,162,2.3333,460.3214,433.5814
640.5,640.5,162,2.5,460.3909,433.6509
640.6667,640.6667,162,2.6667,460.4603,433.7201
641.0,641.0,162,3.0,460.5992,433.8192
642.0,642.0,162,4.0,460.9559,434.2359
642.5,642.5,162,4.5,461.1684,434.4242
643.0,643.0,163,1.0,461.4325,434.6325
644.0,644.0,163,2.0,461.8892,435.1292
644.3333,644.3333,163,2.3333,462.0281,435.2681
644.5,644.5,163,2.5,462.0975,435.3375
644.6667,644.6667,163,2.6667,462.1635,435.407
645.0,645.0,163,3.0,462.2859,435.533
646.0,646.0,163,4.0,462.7025,435.7625
646.3333,646.3333,163,4.3333,462.8414,435.8814
646.5,646.5,163,4.5,462.9109,435.9509
646.6667,646.6667,163,4.6667,462.9803,436.0203
647.0,647.0,164,1.0,463.1192,436.1592
648.0,648.0,164,2.0,463.5759,436.5759
648.3333,648.3333,164,2.3333,463.7547,436.7147
648.5,648.5,164,2.5,463.8242,436.7842
648.6667,648.6667,164,2.6667,463.8936,436.8536
649.0,649.0,164,3.0,464.0325,436.9325
650.0,650.0,164,4.0,464.4492,437.3292
650.5,650.5,164,4.5,464.6575,437.5375
651.0,651.0,165,1.0,464.8718,437.7059
651.3333,651.3333,165,1.3333,465.0647,437.8447
651.6667,651.6667,165,1.6667,465.2036,437.9636
652.0,652.0,165,2.0,465.3425,438.1025
652.3333,652.3333,165,2.3333,465.4814,438.2214
652.5,652.5,165,2.5,465.5509,438.2909
652.6667,652.6667,165,2.6667,465.6203,438.3603
653.0,653.0,165,3.0,465.7792,438.4992
653.3333,653.3333,165,3.3333,465.9781,438.6381
653.6667,653.6667,165,3.6667,466.117,438.777
654.0,654.0,165,4.0,466.2559,438.9159
654.3333,654.3333,165,4.3333,466.3947,439.0547
654.5,654.5,165,4.5,466.4642,439.1242
654.6667,654.6667,165,4.6667,466.5336,439.1936
655.0,655.0,166,1.0,466.6725,439.3325
655.3333,655.3333,166,1.3333,466.8914,439.4714
655.6667,655.6667,166,1.6667,467.0303,439.6103
656.0,656.0,166,2.0,467.1692,439.7431
656.3333,656.3333,166,2.3333,467.2481,439.8481
656.5,656.5,166,2.5,467.3175,439.8987
656.6667,656.6667,166,2.6667,467.387,439.967
657.0,657.0,166,3.0,467.5577,440.1059
657.3333,657.3333,166,3.3333,467.7247,440.2447
657.6667,657.6667,166,3.6667,467.8636,440.3718
658.0,658.0,166,4.0,468.0025,440.5025
658.3333,658.3333,166,4.3333,468.1414,440.6414
658.5,658.5,166,4.5,468.2109,440.7109
658.6667,658.6667,166,4.6667,468.2803,440.7668
659.0,659.0,167,1.0,468.4192,440.8792
659.3333,659.3333,167,1.3333,468.5581,441.0181
659.6667,659.6667,167,1.6667,468.697,441.157
660.0,660.0,167,2.0,468.8359,441.2352
660.3333,660.3333,167,2.3333,468.9747,441.3547
660.5,660.5,167,2.5,469.0442,441.4242
660.6667,660.6667,167,2.6667,469.1068,441.4936
661.0,661.0,167,3.0,469.2325,441.6325
661.3333,661.3333,167,3.3333,469.3714,441.7714
661.6667,661.6667,167,3.6667,469.5103,441.9103
662.0,662.0,167,4.0,469.6492,442.0492
662.3333,662.3333,167,4.3333,469.7881,442.1881
662.5,662.5,167,4.5,469.8575,442.2575
662.6667,662.6667,167,4.6667,469.927,442.327
663.0,663.0,168,1.0,470.0659,442.4659
663.3333,663.3333,168,1.3333,470.2047,442.6047
663.6667,663.6667,168,1.6667,470.3544,442.7436
664.0,664.0,168,2.0,470.5425,442.8825
664.3333,664.3333,168,2.3333,470.6814,442.9614
664.5,664.5,168,2.5,470.7509,443.0309
664.6667,664.6667,168,2.6667,470.8203,443.1003
665.0,665.0,168,3.0,470.9592,443.2392
665.3333,665.3333,168,3.3333,471.0981,443.3781
665.6667,665.6667,168,3.6667,471.277,443.517
666.0,666.0,168,4.0,471.4159,443.6559
666.3333,666.3333,168,4.3333,471.5547,443.7747
666.5,666.5,168,4.5,471.6242,443.8442
666.6667,666.6667,168,4.6667,471.6936,443.9068
667.0,667.0,169,1.0,471.935,444.0325
667.3333,667.3333,169,1.3333,472.1114,444.1714
667.6667,667.6667,169,1.6667,472.2503,444.3103
668.0,668.0,169,2.0,472.4092,444.4492
668.3333,668.3333,169,2.3333,472.5481,444.5681
668.5,668.5,169,2.5,472.6175,444.6375
668.6667,668.6667,169,2.6667,472.687,444.707
669.0,669.0,169,3.0,472.8259,444.8459
669.3333,669.3333,169,3.3333,472.9647,444.9847
669.6667,669.6667,169,3.6667,473.1036,445.0636
670.0,670.0,169,4.0,473.2425,445.1912
670.3333,670.3333,169,4.3333,473.3814,445.3214
670.5,670.5,169,4.5,473.4509,445.3909
670.6667,670.6667,169,4.6667,473.5203,445.4603
671.0,671.0,170,1.0,473.6592,445.5992
671.3333,671.3333,170,1.3333,473.8581,445.7381
671.6667,671.6667,170,1.6667,473.997,445.857
672.0,672.0,170,2.0,474.1918,445.9959
672.3333,672.3333,170,2.3333,474.3347,446.1347
672.6667,672.6667,170,2.6667,474.4736,446.2736
673.0,673.0,170,3.0,474.6125,446.4125
673.3333,673.3333,170,3.3333,474.8714,446.5514
673.6667,673.6667,170,3.6667,475.0103,446.6903
674.0,674.0,170,4.0,475.1492,446.8292
674.3333,674.3333,170,4.3333,475.2881,446.9281
674.6667,674.6667,170,4.6667,475.427,447.047
675.0,675.0,171,1.0,475.5859,447.1859
675.3333,675.3333,171,1.3333,475.7247,447.3247
675.6667,675.6667,171,1.6667,475.8636,447.4636
676.0,676.0,171,2.0,476.0075,447.6025
676.3333,676.3333,171,2.3333,476.2214,447.7414
676.6667,676.6667,171,2.6667,476.3603,447.8603
677.0,677.0,171,3.0,476.4992,447.9992
677.3333,677.3333,171,3.3333,476.6781,448.1381
677.6667,677.6667,171,3.6667,476.817,448.277
678.0,678.0,171,4.0,476.9559,448.4159
678.3333,678.3333,171,4.3333,477.1347,448.5547
678.6667,678.6667,171,4.6667,477.2736,448.6936
679.0,679.0,172,1.0,477.4125,448.8108
679.3333,679.3333,172,1.3333,477.5514,448.9114
679.6667,679.6667,172,1.6667,477.6903,449.0503
680.0,680.0,172,2.0,477.8292,449.1892
680.3333,680.3333,172,2.3333,478.0243,449.3281
680.6667,680.6667,172,2.6667,478.187,449.467
681.0,681.0,172,3.0,478.3259,449.5859
681.3333,681.3333,172,3.3333,478.4647,449.7247
681.6667,681.6667,172,3.6667,478.6036,449.8459
682.0,682.0,172,4.0,478.7425,449.9425
682.3333,682.3333,172,4.3333,478.8814,450.0614
682.5,682.5,172,4.5,478.9509,450.1309
682.6667,682.6667,172,4.6667,479.0403,450.2003
683.0,683.0,173,1.0,479.1992,450.3392
683.3333,683.3333,173,1.3333,479.3381,450.4781
683.6667,683.6667,173,1.6667,479.477,450.617
684.0,684.0,173,2.0,479.6159,450.7559
684.3333,684.3333,173,2.3333,479.7547,450.8747
684.5,684.5,173,2.5,479.8242,450.9442
684.6667,684.6667,173,2.6667,479.8936,451.0136
685.0,685.0,173,3.0,480.1325,451.1525
685.3333,685.3333,173,3.3333,480.2714,451.2914
685.6667,685.6667,173,3.6667,480.4103,451.3903
686.0,686.0,173,4.0,480.5784,451.5292
686.3333,686.3333,173,4.3333,480.7281,451.6681
686.5,686.5,173,4.5,480.7975,451.7375
686.6667,686.6667,173,4.6667,480.867,451.807
687.0,687.0,174,1.0,481.0259,451.9459
687.3333,687.3333,174,1.3333,481.2047,452.0847
687.6667,687.6667,174,1.6667,481.3436,452.2236
688.0,688.0,174,2.0,481.4825,452.3625
688.3333,688.3333,174,2.3333,481.6214,452.4738
688.6667,688.6667,174,2.6667,481.7603,452.5803
689.0,689.0,174,3.0,481.8992,452.7192
689.3333,689.3333,174,3.3333,482.0381,452.8581
689.6667,689.6667,174,3.6667,482.177,452.977
690.0,690.0,174,4.0,482.3477,453.1159
690.3333,690.3333,174,4.3333,482.5094,453.2547
690.6667,690.6667,174,4.6667,482.6536,453.3936
691.0,691.0,175,1.0,482.805,453.5325
691.3333,691.3333,175,1.3333,482.9514,453.6714
691.6667,691.6667,175,1.6667,483.1103,453.8103
692.0,692.0,175,2.0,483.2492,453.9092
692.3333,692.3333,175,2.3333,483.4481,454.0481
692.6667,692.6667,175,2.6667,483.587,454.167
693.0,693.0,175,3.0,483.7259,454.2859
693.3333,693.3333,175,3.3333,483.9047,454.4247
693.6667,693.6667,175,3.6667,484.0436,454.5636
694.0,694.0,175,4.0,484.1825,454.7025
694.3333,694.3333,175,4.3333,484.3614,454.8414
694.6667,694.6667,175,4.6667,484.5003,454.9534
695.0,695.0,176,1.0,484.6392,455.0392
695.3333,695.3333,176,1.3333,484.7981,455.1781
695.6667,695.6667,176,1.6667,484.937,455.279
696.0,696.0,176,2.0,485.0759,455.4159
696.3333,696.3333,176,2.3333,485.2147,455.5547
696.6667,696.6667,176,2.6667,485.3936,455.6845
697.0,697.0,176,3.0,485.5325,455.7925
697.3333,697.3333,176,3.3333,485.7314,455.9314
697.6667,697.6667,176,3.6667,485.8703,456.0303
698.0,698.0,176,4.0,486.0092,456.1692
698.3333,698.3333,176,4.3333,486.1481,456.3081
698.6667,698.6667,176,4.6667,486.294,456.4435
699.0,699.0,177,1.0,486.4459,456.5659
700.0,700.0,177,2.0,486.9025,456.9625
700.3333,700.3333,177,2.3333,487.0628,457.1014
700.6667,700.6667,177,2.6667,487.2206,457.2403
701.0,701.0,177,3.0,487.3792,457.3792
701.3333,701.3333,177,3.3333,487.5581,457.5181
701.6667,701.6667,177,3.6667,487.697,457.657
702.0,702.0,177,4.0,487.8836,457.7959
704.0,704.0,178,2.0,488.8292,458.5492
705.0,705.0,178,3.0,489.2459,458.8659
706.0,706.0,178,4.0,489.6825,459.2625
707.0,707.0,179,1.0,490.1392,459.6592
708.0,708.0,179,2.0,490.6159,460.0559
708.3333,708.3333,179,2.3333,490.7547,460.1747
708.6667,708.6667,179,2.6667,490.8936,460.3136
709.0,709.0,179,3.0,491.0725,460.4525
709.3333,709.3333,179,3.3333,491.2114,460.5914
709.6667,709.6667,179,3.6667,491.3703,460.7303
710.0,710.0,179,4.0,491.5492,460.8692
712.0,712.0,180,2.0,492.4625,461.6225
712.3333,712.3333,180,2.3333,492.6484,461.7614
712.6667,712.6667,180,2.6667,492.8803,461.9403
713.0,713.0,180,3.0,493.0384,462.0792
713.3333,713.3333,180,3.3333,493.1781,462.2181
713.6667,713.6667,180,3.6667,493.317,462.357
714.0,714.0,180,4.0,493.4559,462.4959
716.0,716.0,181,2.0,494.3892,463.3292
717.0,717.0,181,3.0,494.8059,463.6459
718.0,718.0,181,4.0,495.2225,464.1025
719.0,719.0,182,1.0,495.6392,464.4592
720.0,720.0,182,2.0,496.1359,464.8559
721.0,721.0,182,3.0,496.6125,465.2325
722.0,722.0,182,4.0,497.0492,465.6492
723.0,723.0,183,1.0,497.4859,466.0659
725.0,725.0,183,3.0,498.5184,466.9992
727.0,727.0,184,1.0,499.4725,467.8725
730.0,730.0,184,4.0,500.8425,469.2225
731.0,731.0,185,1.0,501.8192,469.6992
732.0,732.0,185,2.0,502.2359,470.3159
733.0,733.0,185,3.0,502.6525,470.7325
734.0,734.0,185,4.0,503.0784,471.324
735.0,735.0,186,1.0,503.5059,472.0436
737.0,737.0,186,3.0,504.3392,472.9792
738.0,738.0,186,4.0,504.7959,473.919
739.0,739.0,187,1.0,505.4275,474.3925
740.0,740.0,187,2.0,505.9536,474.912
741.0,741.0,187,3.0,506.4918,475.4577
742.0,742.0,187,4.0,506.925,476.1425
743.0,743.0,188,1.0,507.4792,476.7192
744.0,744.0,188,2.0,508.0359,477.1359
745.0,745.0,188,3.0,508.4525,477.5725
746.0,746.0,188,4.0,508.8692,478.1184
747.0,747.0,189,1.0,509.3354,478.5659
748.0,748.0,189,2.0,509.85,479.0675
748.5,748.5,189,2.5,510.1109,479.3109
749.0,749.0,189,3.0,510.3792,479.5192
750.0,750.0,189,4.0,510.7959,479.9359
751.0,751.0,190,1.0,511.2525,480.5325
752.0,752.0,190,2.0,511.6892,481.0092
753.0,753.0,190,3.0,512.1377,481.4495
754.0,754.0,190,4.0,512.6825,482.0625
755.0,755.0,191,1.0,513.0992,482.5592
756.0,756.0,191,2.0,513.5559,483.1159
757.0,757.0,191,3.0,513.9925,483.5325
758.0,758.0,191,4.0,514.4492,483.9892
759.0,759.0,192,1.0,515.0059,484.6095
760.0,760.0,192,2.0,515.4625,485.0825
761.0,761.0,192,3.0,515.8792,485.4992
762.0,762.0,192,4.0,516.3359,486.0759
763.0,763.0,193,1.0,516.7525,486.4925
764.0,764.0,193,2.0,517.2292,486.9692
764.5,764.5,193,2.5,517.4575,487.1775
765.0,765.0,193,3.0,517.6777,487.4059
766.0,766.0,193,4.0,518.1225,487.8225
767.0,767.0,194,1.0,518.6192,488.3392
768.0,768.0,194,2.0,519.0759,488.8359
769.0,769.0,194,3.0,519.6175,489.3475
770.0,770.0,194,4.0,520.1492,489.9092
771.0,771.0,195,1.0,520.5659,490.3059
772.0,772.0,195,2.0,520.9825,490.7425
772.5,772.5,195,2.5,521.1909,490.9509
773.0,773.0,195,3.0,521.3992,491.2392
774.0,774.0,195,4.0,521.8759,491.7118
775.0,775.0,196,1.0,522.3525,492.1525
776.0,776.0,196,2.0,522.8276,492.5892
776.5,776.5,196,2.5,523.0975,492.7975
777.0,777.0,196,3.0,523.3059,493.0059
778.0,778.0,196,4.0,523.7225,493.5075
779.0,779.0,197,1.0,524.1392,493.9992
780.0,780.0,197,2.0,524.6159,494.4159
780.5,780.5,197,2.5,524.8242,494.6242
781.0,781.0,197,3.0,525.085,494.8525
782.0,782.0,197,4.0,525.6092,495.3276
783.0,783.0,198,1.0,526.0908,495.8259
784.0,784.0,198,2.0,526.7225,496.3425
785.0,785.0,198,3.0,527.1392,496.7592
786.0,786.0,198,4.0,527.5959,497.4359
787.0,787.0,199,1.0,528.0125,497.8525
788.0,788.0,199,2.0,528.4892,498.2692
788.5,788.5,199,2.5,528.6975,498.4775
789.0,789.0,199,3.0,528.9459,498.7259
790.0,790.0,199,4.0,529.3625,499.1625
790.5,790.5,199,4.5,529.6109,499.3709
791.0,791.0,200,1.0,529.8392,499.6192
792.0,792.0,200,2.0,530.2759,500.1359
792.5,792.5,200,2.5,530.5242,500.3442
793.0,793.0,200,3.0,530.7575,500.59
794.0,794.0,200,4.0,531.2892,501.0292
795.0,795.0,201,1.0,531.7059,501.5659
796.0,796.0,201,2.0,532.1225,502.0425
796.5,796.5,201,2.5,532.3309,502.2509
797.0,797.0,201,3.0,532.5792,502.4592
798.0,798.0,201,4.0,532.9959,503.0159
799.0,799.0,202,1.0,533.5225,503.4325
800.0,800.0,202,2.0,533.9146,503.8492
800.5,800.5,202,2.5,534.1175,504.0575
801.0,801.0,202,3.0,534.4859,504.2659
802.0,802.0,202,4.0,535.0025,504.8225
803.0,803.0,203,1.0,535.4392,505.3184
804.0,804.0,203,2.0,535.8559,505.7959
804.5,804.5,203,2.5,536.0642,506.0042
805.0,805.0,203,3.0,536.2925,506.3575
806.0,806.0,203,4.0,536.7368,506.8492
807.0,807.0,204,1.0,537.1977,507.2718
808.0,808.0,204,2.0,537.7625,507.705
808.5,808.5,204,2.5,537.9709,507.9509
809.0,809.0,204,3.0,538.1792,508.2792
810.0,810.0,204,4.0,538.6359,508.7359
810.5,810.5,204,4.5,538.9442,509.0242
811.0,811.0,205,1.0,539.1525,509.2325
812.0,812.0,205,2.0,539.6076,509.7352
813.0,813.0,205,3.0,540.0636,510.2059
814.0,814.0,205,4.0,540.5425,510.6225
815.0,815.0,206,1.0,540.9192,511.0592
816.0,816.0,206,2.0,541.4359,511.5359
817.0,817.0,206,3.0,541.8525,512.045
818.0,818.0,206,4.0,542.3492,512.4784
819.0,819.0,207,1.0,542.7259,512.9659
820.0,820.0,207,2.0,543.1825,513.3925
820.5,820.5,207,2.5,543.3909,513.6709
821.0,821.0,207,3.0,543.6792,513.9192
822.0,822.0,207,4.0,544.2159,514.3359
823.0,823.0,208,1.0,544.6325,514.805
824.0,824.0,208,2.0,545.0692,515.3692
824.5,824.5,208,2.5,545.2775,515.5775
825.0,825.0,208,3.0,545.5118,515.9059
825.5,825.5,208,3.5,545.7342,516.1284
826.0,826.0,208,4.0,545.9425,516.3425
826.5,826.5,208,4.5,546.1709,516.5618
827.0,827.0,209,1.0,546.3792,516.7792
827.5,827.5,209,1.5,546.5875,517.0475
828.0,828.0,209,2.0,546.7959,517.2759
828.5,828.5,209,2.5,547.1442,517.4842
829.0,829.0,209,3.0,547.365,517.6925
829.5,829.5,209,3.5,547.6209,517.9809
830.0,830.0,209,4.0,547.8292,518.1892
830.5,830.5,209,4.5,548.0375,518.3975
831.0,831.0,210,1.0,548.2459,518.6059
831.5,831.5,210,1.5,548.4742,518.8542
832.0,832.0,210,2.0,548.6875,519.0625
832.5,832.5,210,2.5,548.9309,519.2709
833.0,833.0,210,3.0,549.1592,519.4984
833.5,833.5,210,3.5,549.4275,519.7675
834.0,834.0,210,4.0,549.6359,519.9759
834.5,834.5,210,4.5,549.8442,520.1842
835.0,835.0,211,1.0,550.0525,520.3925
835.5,835.5,211,1.5,550.2609,520.6209
836.0,836.0,211,2.0,550.4692,520.8292
836.5,836.5,211,2.5,550.6775,521.0375
837.0,837.0,211,3.0,550.8859,521.2636
837.5,837.5,211,3.5,551.1742,521.6342
838.0,838.0,211,4.0,551.39,521.8425
838.5,838.5,211,4.5,551.6509,522.0509
839.0,839.0,212,1.0,551.8592,522.2592
839.5,839.5,212,1.5,552.2475,522.4675
840.0,840.0,212,2.0,552.4559,522.6386
840.5,840.5,212,2.5,552.6642,522.8442
841.0,841.0,212,3.0,552.8925,523.0525
841.5,841.5,212,3.5,553.1209,523.3009
842.0,842.0,212,4.0,553.3292,523.5276
842.5,842.5,212,4.5,553.5375,523.7575
843.0,843.0,213,1.0,553.7459,524.0459
844.0,844.0,213,2.0,554.1625,524.4625
844.5,844.5,213,2.5,554.3709,524.7109
845.0,845.0,213,3.0,554.5792,524.9792
845.5,845.5,213,3.5,554.8675,525.1875
846.0,846.0,213,4.0,555.0759,525.3959
846.5,846.5,213,4.5,555.3642,525.7442
847.0,847.0,214,1.0,555.5725,525.9525
847.5,847.5,214,1.5,555.7809,526.2209
848.0,848.0,214,2.0,555.9892,526.4292
848.5,848.5,214,2.5,556.1975,526.6575
849.0,849.0,214,3.0,556.4059,526.8659
849.5,849.5,214,3.5,556.6142,527.0742
850.0,850.0,214,4.0,556.8225,527.2825
850.5,850.5,214,4.5,557.0309,527.4909
851.0,851.0,215,1.0,557.2392,527.7592
851.5,851.5,215,1.5,557.4475,527.9675
852.0,852.0,215,2.0,557.6559,528.1959
852.5,852.5,215,2.5,557.8768,528.4484
853.0,853.0,215,3.0,558.1525,528.6725
853.5,853.5,215,3.5,558.3609,528.8809
854.0,854.0,215,4.0,558.5692,529.0892
854.5,854.5,215,4.5,558.7775,529.2975
855.0,855.0,216,1.0,558.9859,529.5659
855.5,855.5,216,1.5,559.1942,529.8342
856.0,856.0,216,2.0,559.4025,530.0425
856.5,856.5,216,2.5,559.6218,530.2509
857.0,857.0,216,3.0,559.8792,530.4592
857.5,857.5,216,3.5,560.0875,530.6675
858.0,858.0,216,4.0,560.2959,530.9359
858.5,858.5,216,4.5,560.5042,531.1442
859.0,859.0,217,1.0,560.7125,531.3775
859.5,859.5,217,1.5,560.9609,531.6009
860.0,860.0,217,2.0,561.1692,531.8492
860.5,860.5,217,2.5,561.3775,532.0575
861.0,861.0,217,3.0,561.5859,532.3459
861.5,861.5,217,3.5,561.9342,532.5826
862.0,862.0,217,4.0,562.1425,532.8225
862.5,862.5,217,4.5,562.3509,533.0309
863.0,863.0,218,1.0,562.5792,533.2592
863.5,863.5,218,1.5,562.8275,533.4875
864.0,864.0,218,2.0,563.0359,533.6959
864.5,864.5,218,2.5,563.2442,533.9642
865.0,865.0,218,3.0,563.4725,534.1925
865.5,865.5,218,3.5,563.7009,534.4009
866.0,866.0,218,4.0,563.9092,534.6092
866.5,866.5,218,4.5,564.1175,534.8175
867.0,867.0,219,1.0,564.3318,535.0259
867.5,867.5,219,1.5,564.6142,535.2542
868.0,868.0,219,2.0,564.8225,535.4625
868.5,868.5,219,2.5,565.0309,535.6909
869.0,869.0,219,3.0,565.2392,535.9192
869.5,869.5,219,3.5,565.4675,536.2475
870.0,870.0,219,4.0,565.6759,536.4559
870.5,870.5,219,4.5,565.9242,536.6642
871.0,871.0,220,1.0,566.1325,536.8725
871.5,871.5,220,1.5,566.4009,537.0809
872.0,872.0,220,2.0,566.6092,537.2892
872.5,872.5,220,2.5,566.8175,537.4975
873.0,873.0,220,3.0,567.0436,537.7059
873.5,873.5,220,3.5,567.2942,537.9542
874.0,874.0,220,4.0,567.5025,538.1625
874.5,874.5,220,4.5,567.7109,538.3909
875.0,875.0,221,1.0,567.9192,538.5992
875.5,875.5,221,1.5,568.1675,538.8675
876.0,876.0,221,2.0,568.3759,539.0759
876.5,876.5,221,2.5,568.5842,539.2842
877.0,877.0,221,3.0,568.7925,539.4925
877.5,877.5,221,3.5,569.0009,539.7009
878.0,878.0,221,4.0,569.2092,539.9092
878.5,878.5,221,4.5,569.4175,540.1175
879.0,879.0,222,1.0,569.6259,540.3259
879.5,879.5,222,1.5,569.8742,540.5342
880.0,880.0,222,2.0,570.0825,540.7425
880.5,880.5,222,2.5,570.2909,540.9509
881.0,881.0,222,3.0,570.4992,541.1592
881.5,881.5,222,3.5,570.7875,541.4275
882.0,882.0,222,4.0,570.9959,541.6359
882.5,882.5,222,4.5,571.2042,541.8442
883.0,883.0,223,1.0,571.4125,542.0525
883.5,883.5,223,1.5,571.6227,542.2409
884.0,884.0,223,2.0,571.8892,542.4492
884.5,884.5,223,2.5,572.0975,542.6375
885.0,885.0,223,3.0,572.3059,542.8059
885.5,885.5,223,3.5,572.4742,543.0142
886.0,886.0,223,4.0,572.7225,543.2225
886.5,886.5,223,4.5,572.9309,543.4309
887.0,887.0,224,1.0,573.1392,543.6392
888.0,888.0,224,2.0,573.6159,544.1359
889.0,889.0,224,3.0,574.0325,544.5525
890.0,890.0,224,4.0,574.4492,544.9692
891.0,891.0,225,1.0,574.9459,545.3459
891.5,891.5,225,1.5,575.1742,545.5542
892.0,892.0,225,2.0,575.3825,545.7625
892.5,892.5,225,2.5,575.5909,545.9709
893.0,893.0,225,3.0,575.7992,546.1792
893.5,893.5,225,3.5,576.0275,546.3875
894.0,894.0,225,4.0,576.2359,546.5759
894.5,894.5,225,4.5,576.4442,546.7842
895.0,895.0,226,1.0,576.6525,546.9925
895.5,895.5,226,1.5,577.0209,547.2209
896.0,896.0,226,2.0,577.2292,547.4292
896.5,896.5,226,2.5,577.4375,547.6375
897.0,897.0,226,3.0,577.6459,547.8459
897.5,897.5,226,3.5,577.8542,548.0542
898.0,898.0,226,4.0,578.0625,548.2625
898.5,898.5,226,4.5,578.2709,548.3909
899.0,899.0,227,1.0,578.4792,548.5992
899.5,899.5,227,1.5,578.6875,548.8075
900.0,900.0,227,2.0,578.9159,549.0159
900.5,900.5,227,2.5,579.1842,549.2042
901.0,901.0,227,3.0,579.3925,549.4125
901.5,901.5,227,3.5,579.6009,549.5809
902.0,902.0,227,4.0,579.8092,549.7892
902.5,902.5,227,4.5,580.0175,549.9592
903.0,903.0,228,1.0,580.2259,550.1659
904.0,904.0,228,2.0,580.6625,550.5825
905.0,905.0,228,3.0,581.1392,550.9792
906.0,906.0,228,4.0,581.5559,551.3959
907.0,907.0,229,1.0,582.0325,551.8125
907.5,907.5,229,1.5,582.2609,552.0409
908.0,908.0,229,2.0,582.5092,552.2492
908.5,908.5,229,2.5,582.7375,552.4575
909.0,909.0,229,3.0,582.9518,552.6659
909.5,909.5,229,3.5,583.1742,552.8742
910.0,910.0,229,4.0,583.3825,553.0825
910.5,910.5,229,4.5,583.6709,553.2909
911.0,911.0,230,1.0,583.8792,553.4992
911.5,911.5,230,1.5,584.0875,553.7075
912.0,912.0,230,2.0,584.2959,553.8959
912.5,912.5,230,2.5,584.5242,554.1042
913.0,913.0,230,3.0,584.7325,554.3125
914.0,914.0,230,4.0,585.2292,554.7292
915.0,915.0,231,1.0,585.6459,555.1459
915.5,915.5,231,1.5,585.9142,555.3542
916.0,916.0,231,2.0,586.1225,555.5625
916.5,916.5,231,2.5,586.3309,555.7709
917.0,917.0,231,3.0,586.5592,555.9792
917.5,917.5,231,3.5,586.7675,556.1875
918.0,918.0,231,4.0,586.9759,556.3959
918.5,918.5,231,4.5,587.1842,556.6042
919.0,919.0,232,1.0,587.3925,556.8125
919.5,919.5,232,1.5,587.6209,557.0209
920.0,920.0,232,2.0,587.8676,557.2292
920.5,920.5,232,2.5,588.1575,557.4375
921.0,921.0,232,3.0,588.3777,557.6459
