qstamp,tstamp,measure,beat,Piccolo,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,Alto Trombone,Tenor Trombone,Bass Trombone,"D, A Timpani",Triangle,Cymbals,Bass Drum,Soprano solo,Alto solo,Tenor solo,Bass solo,Soprano,Alto,Tenor,Bass,Violin 1,Violin 2,Viola,Violoncello,Contrabass
90.0,28.0303,32,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
91.0,28.7121,32,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
91.875,29.3087,32,2.875,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,r,E3,C#2
92.0,29.3939,33,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,E4,r,E3,C#2
93.0,30.0758,33,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
93.875,30.6723,33,2.875,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,E4,r,E3,C#2
94.0,30.7576,34,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E4,r,E3,C#2
95.0,31.4394,34,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
95.875,32.036,34,2.875,r,A6,A5,E5,A4,A4,E4,E3,C#3,C#2,E4,A3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,E4,E4,r,E3,C#2
96.0,32.1212,35,1.0,r,A6,A5,E5,A4,A4,E4,A2,C#3,C#2,E4,A3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,A3,E4,r,E3,C#2
96.5,32.4621,35,1.5,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,A3,E4,r,E3,C#2
97.0,32.803,35,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
98.0,33.4848,36,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
99.0,34.1667,36,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
99.875,34.7633,36,2.875,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E4,r,E3,C#2
100.0,34.8485,37,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,r,E3,C#2
101.0,35.5303,37,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
101.875,36.1269,37,2.875,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,r,E3,C#2
102.0,36.2121,38,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,E4,r,E3,C#2
103.0,36.8939,38,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
103.875,37.4905,38,2.875,r,A6,A5,E5,A4,A4,E4,A3,A2,A1,E4,A3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
104.0,37.5758,39,1.0,r,A6,A5,E-5,A4,A4,E-4,F#3,F#2,F#1,F#4,F#3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,r,E-4,A3,F#3,F#2
104.5,37.8258,39,1.5,r,A6,A5,E-5,A4,A4,E-4,F#3,F#2,F#1,F#4,F#3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,r,E-4,A3,F#3,F#2
105.0,38.0758,39,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
107.0,39.0758,40,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
108.5,39.8258,40,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
109.0,40.0758,40,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
109.5,40.3258,40,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
110.0,40.5758,41,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
110.5,40.8258,41,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
111.0,41.0758,41,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
111.5,41.3258,41,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#3,F#2
112.0,41.5758,41,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,G2
112.5,41.8258,41,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
113.0,42.0758,42,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
113.5,42.3258,42,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,C2
114.0,42.5758,42,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
114.5,42.8258,42,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-3,E-2
115.0,43.0758,42,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-3,E-2
115.5,43.3258,42,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
116.0,43.5758,43,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
117.5,44.3258,43,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,C2
118.0,44.5758,43,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,C2
118.5,44.8258,43,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B2,B1
119.0,45.0758,44,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B2,B1
119.5,45.3258,44,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
120.0,45.5758,44,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
120.5,45.8258,44,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E3,E2
121.5,46.3258,44,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
122.0,46.5758,45,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
122.5,46.8258,45,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
123.0,47.0758,45,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
123.5,47.3258,45,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
124.0,47.5758,45,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
124.5,47.8258,45,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
125.0,48.0758,46,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D3
128.0,51.0758,47,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
130.0,53.0758,47,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
131.0,54.0758,48,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D3
132.0,55.0758,48,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
134.0,57.0758,49,1.0,r,E6,r,E5,r,r,r,B3,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,E4,r
135.0,57.4246,49,2.0,r,E6,r,E5,r,r,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
135.5,57.599,49,2.5,r,E5,r,E4,r,r,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
136.0,57.7734,49,3.0,r,E5,r,E4,r,r,r,D4,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
137.0,58.1223,50,1.0,r,A5,r,A4,r,r,r,E4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A3,r
138.0,58.4711,50,2.0,r,B5,r,B4,r,r,r,D4,B3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
139.0,58.8199,50,3.0,r,C6,r,C5,r,r,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
140.0,59.1688,51,1.0,r,B5,r,G#5,r,E5,r,D4,B3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,E3,E3,r
141.0,59.5176,51,2.0,r,C6,r,A5,r,E5,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
141.5,59.692,51,2.5,r,C6,r,A5,r,E4,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
142.0,59.8665,51,3.0,r,D6,r,B5,r,E4,r,B3,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
143.0,60.2153,52,1.0,r,C6,r,A5,r,A4,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A3,A2,r
144.0,60.5641,52,2.0,r,B5,r,G#5,r,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
145.0,60.913,52,3.0,r,A5,r,A5,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
146.0,61.2618,53,1.0,r,B-5,r,G5,r,B-4,G4,C4,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,r
147.0,61.6106,53,2.0,r,A5,r,F5,r,A4,F4,C4,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
147.5,61.7851,53,2.5,r,A5,r,F5,r,A4,F4,C3,C2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
148.0,61.9595,53,3.0,r,G5,r,E5,r,G4,E4,C3,C2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
149.0,62.3083,54,1.0,r,A5,r,F5,r,A4,F4,F3,F2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3,F3,r
150.0,62.6572,54,2.0,r,B-5,r,F5,r,B-4,F4,G3,G2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
151.0,63.006,54,3.0,r,C6,r,F5,r,C5,F4,A3,A2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
152.0,63.3548,55,1.0,r,E6,r,C6,r,E5,E4,G3,G2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,C3,r
153.0,63.7037,55,2.0,r,F6,r,C6,r,F5,F4,A3,A2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
153.5,63.8781,55,2.5,r,F6,r,C5,r,F5,F4,A3,A2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
154.0,64.0525,55,3.0,r,G6,r,C5,r,G5,G4,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
155.0,64.4013,56,1.0,r,F6,r,F5,r,C5,F4,A3,A2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C4,F3,F2,r
156.0,64.7502,56,2.0,r,G6,r,G5,r,B-4,E4,G3,G2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
157.0,65.099,56,3.0,r,A6,r,A5,r,A4,F4,F3,F2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
158.0,65.4479,57,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3
159.0,65.9479,57,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
162.0,67.4479,58,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
163.0,67.9479,58,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
163.5,68.1979,58,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
164.0,68.4479,59,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
164.5,68.6979,59,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
165.0,68.9479,59,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
166.0,69.4479,59,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
167.0,69.9479,60,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
168.5,70.6979,60,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
169.0,70.9479,60,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
169.5,71.1979,60,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,G2
170.0,71.4479,61,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
170.5,71.6979,61,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
171.5,72.1979,61,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
172.0,72.4479,61,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
172.5,72.6979,61,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
173.0,72.9479,62,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D3
173.5,73.1979,62,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
174.0,73.4479,62,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
174.5,73.6979,62,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
175.0,73.9479,62,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
175.5,74.1979,62,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D3
176.0,74.4479,63,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
179.0,75.9479,64,1.0,r,D6,r,r,r,D5,F4,D4,B-2,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
180.0,76.9479,64,2.0,r,D6,r,r,r,D5,F4,D4,B-2,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
181.0,77.9479,64,3.0,r,A5,r,r,r,A4,F4,C4,E-3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
182.0,78.9479,64,4.0,r,A5,r,r,r,A4,F4,C4,E-3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
183.0,79.9479,65,1.0,r,B-5,r,B-5,r,B-4,F4,B-3,D3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
184.0,80.9479,65,2.0,r,r,r,B-5,r,B-4,F4,B-3,D3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
184.5,81.4479,65,2.5,r,r,r,B-5,r,B-4,B-3,B-3,D3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
185.0,81.9479,65,3.0,r,r,r,F5,C5,F4,C4,F3,A2,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
186.0,82.9479,65,4.0,r,r,r,F5,C5,F4,C4,F3,A2,r,r,r,C4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
186.5,83.4479,65,4.5,r,r,r,E-5,C5,E-4,C4,E-3,A2,r,r,r,C4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
187.0,83.9479,66,1.0,r,r,r,D5,B-4,D4,B-3,D3,B-2,r,r,r,B-3,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
190.0,85.9933,67,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
192.0,87.3569,67,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
193.0,88.0388,68,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
195.0,89.4024,68,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#3,G#2
196.0,90.0842,69,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#3,F#2
198.0,91.4479,69,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
199.0,92.1297,70,1.0,r,C#5,r,B4,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
201.0,93.4933,70,3.0,r,C#5,r,B4,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
202.0,94.1751,71,1.0,r,C#5,r,B4,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#3,G#2
204.0,95.5388,71,3.0,r,C#5,r,B4,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,C#3
205.0,96.2206,72,1.0,r,C#5,r,A4,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,C#3
206.0,96.9024,72,2.0,r,C#5,r,A4,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#3,F#2
207.0,97.5842,72,3.0,r,F#5,r,C#5,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#3,F#2
207.5,97.9251,72,3.5,r,F#5,r,C#5,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
208.0,98.266,73,1.0,r,F#5,r,C#5,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
209.0,98.9479,73,2.0,r,F#5,r,E-5,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,C2
209.5,99.2888,73,2.5,r,F#5,r,E-5,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
210.0,99.6297,73,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
210.5,99.9706,73,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,C#3
211.0,100.3115,74,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,C#3
211.5,100.6524,74,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
212.0,100.9933,74,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
